ID_REF,GSM313235,GSM313236,GSM313237,GSM313238,GSM313239,GSM313240,GSM313241,GSM313242,GSM313243,GSM313244,GSM313245,GSM313246,GSM313247,GSM313248,GSM313249,GSM313250,GSM313251,GSM313252,GSM313253,GSM313254,GSM313255,GSM313256,GSM313257,GSM313258,GSM313259,GSM313260,GSM313261,GSM313262
40663,8.10415,8.57565,8.68075,8.22605,8.0826,7.3159,8.22125,8.17245,7.98555,8.4804,7.6261,8.64955,8.27225,8.7941,8.4198,8.8808,7.88705,7.86805,8.5587,8.15265,7.6618,8.12755,7.97405,8.1343,8.59335,8.4009,8.10925,8.2048
40666,10.59,10.751,11.1505,10.7505,10.0185,10.15805,10.7995,10.4235,10.58,10.5885,10.261,10.2545,10.062,10.1735,10.951,10.3135,10.1808,10.6255,10.39,10.404,10.4775,10.4035,11.0255,10.727,10.5515,10.15335,10.7815,10.4415
40667,7.04715,7.15655,6.9899,7.8072,7.1343,8.07435,7.16885,6.9986,7.2858,7.59415,7.20635,7.04265,7.0436,7.00665,6.71835,6.7844,8.3378,8.58115,6.99425,7.70005,7.03445,7.30525,8.36775,6.90975,7.628,7.1374,8.34,6.7949
40670,6.93315,10.7013,6.5492,7.7561,7.07375,8.34185,7.01935,7.2778,7.11585,7.45235,7.18425,7.3283,7.0328,6.97035,10.79455,6.7177,7.8071,7.73135,7.1436,7.78245,7.50155,7.5776,8.04405,7.17245,7.946,6.7943,8.5394,6.96725
40671,6.24645,6.2461,6.1501,7.6472,6.6013,8.26445,6.4793,7.03725,6.79085,7.2341,6.83645,6.9628,6.77145,6.63265,6.36315,6.63775,7.3594,7.8395,6.78465,7.6644,7.2176,7.16035,7.94625,6.9707,7.70085,6.42265,8.4651,6.51055
40677,6.7423,6.6428,6.46415,7.50905,6.7164,8.0004,6.8494,7.02235,6.78165,7.4913,6.7945,7.108,6.78215,6.9694,6.5789,7.2397,7.6953,7.3396,6.9163,7.53715,7.1041,7.17485,8.07195,7.22925,7.63435,6.6684,8.3456,6.94545
40679,10.7535,10.792,11.1355,11.3005,10.701,10.757,11.1695,10.8655,11.0575,10.9045,10.928,10.7035,11.242,10.371,11.134,10.8595,11.2505,10.9745,10.9145,10.88,10.7155,10.733,10.2754,10.586,10.6665,10.6105,10.6185,10.801
40680,11.0085,10.949,10.981,10.534,10.49615,9.8118,10.7795,10.5265,10.49555,11.057,9.4964,11.403,10.9865,10.83085,10.714,11.46,10.30545,10.491,10.893,10.6755,10.18005,10.766,10.49225,10.965,11.301,10.9425,10.9695,11.091
40682,7.991,8.08895,7.88415,7.8276,7.98035,7.39075,7.8717,7.9936,7.7125,8.06885,8.0277,8.17545,8.2322,8.0713,8.3116,8.6769,8.296,7.62485,8.1046,7.9057,7.64045,7.9879,7.83065,7.6882,8.0228,8.0653,7.9787,7.96085
40685,7.66355,7.84505,7.32885,7.82715,7.41645,8.89415,7.80845,7.7469,7.74325,8.35375,7.691,7.66495,7.61575,7.8098,7.1249,8.4401,7.7806,7.98445,7.53325,8.33465,8.18965,7.80685,8.94945,7.91465,7.9014,7.8149,8.96695,7.5838
40687,8.1602,8.1496,8.1466,8.2468,8.32375,7.10625,8.19415,8.3966,8.2229,7.6265,8.2076,8.23505,7.97565,8.21465,7.93525,7.90715,7.51325,7.59465,8.1463,7.6477,7.92635,8.18165,7.46115,8.34065,8.26615,8.2977,7.41465,8.27845
40688,8.17075,7.81025,7.8014,7.5146,7.78795,7.2528,8.0076,7.81465,8.0924,7.703,7.85915,8.06915,9.2113,8.2752,8.4577,7.916,7.62195,7.6634,8.8477,7.3042,7.7192,7.7858,7.32825,8.3048,7.81675,8.40105,7.1754,9.80835
40691,8.35995,8.2848,8.32085,7.8916,8.2704,7.4061,8.65325,8.40615,8.2686,7.7959,8.58505,7.71325,7.55005,8.37615,7.686,7.87985,7.36025,7.94505,8.15075,7.67,7.8268,8.3469,7.53875,8.3003,7.977,8.247,7.61425,8.1393
40693,8.76945,9.00035,8.8873,7.91965,8.35575,8.2143,10.0413,9.87685,8.4249,8.7074,8.3054,9.02035,7.91085,9.2016,8.21065,8.36555,7.5268,8.95865,8.81705,8.41045,7.88055,9.0349,8.19915,9.83805,7.4526,9.1045,8.38895,9.01975
40702,12.0335,11.6385,8.7051,8.228,11.4475,11.549,12.0005,12.1295,11.759,11.5945,12.1045,11.5125,12.3445,11.0965,11.56,11.6475,11.979,11.5735,11.6255,11.1605,12.0315,11.721,12.294,11.5515,10.9125,12.2805,12.5055,9.21795
40705,6.95425,6.91685,6.98485,7.5632,6.97005,8.13995,6.96865,7.0411,7.18565,7.4171,7.1815,7.08205,7.1477,6.8524,6.98835,7.08305,7.8216,7.8535,6.97425,7.5476,7.2711,7.3086,8.02455,7.12605,7.62445,6.8932,8.3049,6.85395
40709,9.8947,10.9015,10.4075,9.81555,11.7955,10.7925,10.771,11.533,11.4295,11.11,12.1215,11.593,9.9058,11.787,10.7625,9.67685,11.1175,10.5465,11.2395,10.73,10.37,9.60375,8.9081,11.1155,10.117,9.30175,11.3035,10.362
40711,9.87265,9.96175,9.8987,10.30615,10.3085,9.2097,10.0837,10.2515,10.183,9.8091,10.1445,10.3375,10.319,9.77925,10.334,10.355,9.84805,10.252,10.163,9.9015,9.78265,10.317,9.16135,9.86655,10.3285,9.97015,9.3499,10.01615
40716,8.34605,8.24095,8.3415,8.7443,8.1052,8.1733,8.18565,7.8743,8.3681,8.0986,8.743,8.63745,9.2184,8.5293,8.39,8.4608,8.3739,8.3119,8.7996,7.9397,8.8067,8.02585,7.9579,8.0802,7.8743,8.04535,8.3159,8.41755
40719,7.34685,7.3179,7.21125,8.04905,7.249,8.8516,7.2108,7.45855,7.4298,8.04095,7.40025,7.9356,7.4783,7.5004,7.04875,7.7018,8.16385,8.09825,7.4786,8.00185,7.69185,7.68205,8.74125,7.59,8.11685,7.435,8.89355,7.3116
40723,8.6159,8.7277,8.54705,8.7321,8.76855,8.0674,8.58525,9.06675,8.68405,8.0205,8.8129,8.9061,8.718,8.67305,8.69215,8.5784,8.4605,8.4746,9.14025,7.98865,8.96365,8.47205,8.1056,8.4691,8.6862,8.72365,8.00335,9.43355
40726,7.62245,7.71565,7.93295,8.1816,8.12615,8.35895,7.8923,8.35515,7.62745,7.95545,8.4711,8.21495,7.95915,7.3708,8.36065,7.73225,8.72005,8.1958,7.50155,8.238,7.30725,8.25485,9.11055,7.91225,8.29995,7.7607,8.071,7.25585
40728,9.3608,9.1572,8.76795,8.6084,9.021,8.1757,9.25105,9.2176,8.75695,8.67595,9.06895,9.15585,8.62625,9.11395,8.64065,8.7604,8.2793,8.4726,9.1989,8.48385,8.9047,9.11945,8.27755,9.1809,7.7218,9.25355,8.67325,8.7365
40729,6.7841,6.8735,6.35355,8.1185,6.87475,8.7568,6.8892,7.1547,7.1296,7.603,7.0981,7.02685,7.2472,6.94175,6.61455,6.79145,8.1478,8.4726,6.998,7.531,7.32655,7.22335,8.7648,6.99825,7.95345,6.7922,8.7636,6.81915
40730,8.00045,7.8014,8.28235,7.81365,8.00035,6.7188,8.24545,8.097,8.12245,7.37495,7.9563,8.1265,8.08145,7.9493,8.01045,7.6323,7.4555,7.58615,7.97415,7.28295,7.4557,7.9441,7.3217,7.9067,7.90585,7.86995,7.01035,8.2852
40733,11.2065,10.849,11.009,10.8715,11.823,11.5,11.882,12.2485,11.0655,11.352,11.686,11.0275,10.0745,11.493,9.86735,10.0952,10.1891,10.515,11.1105,10.926,10.969,11.2965,10.9485,11.736,8.951,10.8205,11.4915,11.011
40744,8.94375,8.83335,8.9905,8.9184,8.93435,8.13615,8.9861,8.98745,8.90325,8.4633,8.7044,8.9865,8.6766,8.7255,8.7542,8.3074,8.60195,8.83085,8.78435,8.2338,9.04305,8.78315,8.51995,8.9632,9.0373,8.8495,8.5096,9.2655
40752,6.66575,6.5483,6.44285,7.66285,6.7963,8.94805,6.8494,7.15635,6.9096,7.5199,7.01435,7.0282,7.0823,6.7979,6.68385,6.7075,7.90695,8.3249,6.8614,7.77585,7.53395,7.23985,8.5203,7.28185,7.95855,6.53605,8.855,6.79905
40755,10.1275,9.62785,9.6496,9.67655,10.26,9.95385,10.0669,10.6975,10.1605,10.0115,10.525,8.9684,9.27755,9.78,9.3365,9.79415,8.8982,9.6526,9.97415,9.3741,9.6741,9.9313,8.67205,10.0869,9.8364,9.57995,8.9649,9.4236
40757,8.20645,8.01215,8.3564,7.7625,8.2366,7.0322,8.3221,7.74825,8.77015,7.7401,7.8973,7.5439,8.09195,7.9718,8.30205,7.81945,7.3165,7.78105,7.8794,7.3969,7.77165,8.21375,7.5063,8.3922,7.66095,8.16295,7.3344,8.0343
40758,8.43755,8.4451,8.5047,8.2749,8.55475,7.38545,8.6519,8.7849,8.38065,8.31365,8.462,8.45305,8.6417,8.6359,8.28125,8.12055,7.7634,7.63865,8.3999,7.9095,8.06275,8.50315,7.72375,8.6235,8.82215,8.6118,7.76205,8.5958
40759,8.2097,8.0546,8.01995,8.117,8.3219,7.1193,8.14145,8.4167,8.20035,7.5538,8.5513,8.3114,8.18035,8.2523,8.38635,8.3368,8.0955,8.10205,8.7603,7.5259,7.9519,8.267,7.60785,8.2337,8.10555,8.06245,7.40795,8.4581
40760,6.49105,6.38795,6.1501,7.70155,6.5309,7.6641,6.69715,6.7654,7.17555,6.9446,6.64395,6.47045,6.5144,6.5461,6.47565,6.4866,7.61655,8.24425,6.3674,6.6899,6.78625,6.52795,7.67305,6.8857,7.23045,6.4417,7.3399,6.29825
40764,8.097,7.8101,7.9473,8.93295,8.2198,10.46,8.1522,8.58415,8.351,9.0677,8.6725,8.44605,8.08045,8.22775,7.7533,7.78585,9.1542,9.3189,8.20605,9.2677,9.06095,8.3566,10.29155,8.34855,8.8019,8.08015,10.2425,7.99385
40767,7.0138,7.00225,6.9806,7.5754,7.14885,8.81795,6.93225,7.24645,7.23505,7.8259,7.33195,7.2988,7.3354,7.0053,6.9269,7.1504,7.9908,8.05135,7.0311,7.8307,7.58945,7.4333,8.2417,7.3125,7.90495,6.9161,8.65185,6.67975
40769,7.88055,7.76495,7.81805,7.3099,8.04165,7.55815,8.25795,8.14045,7.85835,7.8371,7.74,7.98835,7.6716,8.27465,7.59495,7.54795,7.49595,7.23955,7.6928,7.6056,7.621,7.79085,7.66875,8.1258,7.5726,8.06745,7.81145,7.7932
40770,6.70255,6.6147,6.44285,7.2642,6.80765,8.444,6.715,6.9884,6.9985,7.4754,6.91505,7.11885,7.0877,6.79865,6.61455,6.7844,7.7583,7.54395,6.8771,7.52545,7.50045,7.2619,7.89785,7.25435,7.61155,6.7136,8.31675,6.63095
40771,7.76745,7.8481,7.9517,7.85515,7.8637,8.26535,7.91035,7.76515,7.9138,7.90405,7.91265,7.63965,7.6265,7.7999,7.8076,7.50245,8.12325,7.9154,7.96395,8.0473,7.983,7.809,8.17715,7.8688,7.6204,7.71985,8.2113,7.9136
40779,7.9671,8.24785,8.2782,7.8276,8.2222,7.2652,8.3984,8.1002,8.16885,7.58885,8.0051,8.134,8.2042,8.2551,8.20995,7.9366,7.6997,7.71785,8.0171,7.576,8.01885,7.937,7.47615,8.14485,7.5234,8.18485,7.5501,8.13235
40780,8.17405,8.04425,7.8354,7.3341,8.2787,8.0999,8.3573,8.49895,8.22495,7.77265,8.37695,8.1493,7.2113,8.2818,7.5182,7.7468,7.3721,7.3623,7.94165,7.7817,8.3051,8.06815,7.6156,8.45075,7.06125,8.25535,8.16665,7.985
40781,6.97565,6.9719,6.6866,8.06105,7.047,8.90585,7.17855,7.15415,7.3602,7.8234,7.2321,6.9755,7.0155,6.9451,6.90335,6.8668,8.5234,8.57445,6.9245,7.5304,7.3027,7.12305,8.69845,7.0145,7.7041,7.043,8.5567,7.01715
40783,9.3581,9.42905,9.51215,8.92915,8.86205,8.84105,9.1415,8.98565,8.9283,9.3149,8.3547,9.94055,9.2793,9.45735,9.311,9.78415,8.83955,9.1075,9.2336,9.28345,8.66405,9.11445,8.7867,9.4141,9.3222,9.28005,9.18085,9.2588
40788,11.102,11.057,11.0775,11.251,11.35,10.918,11.0825,11.1025,11.4455,10.6845,11.5175,11.1545,10.751,10.7215,11.117,10.9235,11.1025,11.1335,11.199,10.6425,11.572,11.1525,10.887,10.901,10.81,11.041,11.0535,11.188
40795,8.1098,8.0631,8.54785,8.3806,8.03755,7.41355,8.47305,8.24445,8.55885,7.44255,7.75465,8.05885,7.9233,7.5321,8.47245,8.08555,7.78595,8.3407,7.98585,7.65345,7.46325,8.24155,7.6508,8.43335,8.0954,7.79675,7.4393,8.33525
40798,8.3081,8.57035,9.59445,8.09205,8.06995,7.80775,8.0933,8.0213,7.8941,8.52305,7.7222,8.60245,8.49115,8.5768,8.36335,8.9115,8.1706,8.22895,8.41305,8.3545,7.82435,7.91655,8.52165,8.0606,8.37075,8.55335,8.40425,8.14895
40799,9.5199,9.3918,9.6516,9.35585,9.6094,9.20745,9.69155,9.6202,9.2283,9.5754,9.2188,9.85215,9.2557,9.3265,9.3456,8.5219,9.1814,9.02395,9.2975,9.4109,9.76545,9.1872,9.31645,9.7052,9.5674,9.89715,9.6043,9.77535
40800,10.07905,9.9184,10.5085,10.26875,10.287,9.9706,10.482,10.235,10.6165,10.348,9.76745,10.8305,10.68,10.5405,9.8158,10.14585,10.8325,10.58,11.265,9.9353,10.26,10.8525,9.58385,10.2735,10.797,10.582,9.10715,9.85795
40802,8.2492,7.6237,7.68745,7.9106,8.0755,8.5145,8.9136,8.8506,8.2683,8.0121,8.37625,8.1427,7.5992,7.6182,7.57295,7.50835,8.3497,8.4452,8.03165,8.02005,7.69485,8.2923,8.68525,8.7757,7.5728,8.6747,8.339,7.9733
40804,8.6008,8.55515,8.77545,8.56345,8.70385,8.31835,8.79575,8.5032,8.6717,8.45495,8.8472,8.4412,8.55865,8.50175,8.72105,8.62525,8.34735,8.29815,8.68335,8.0622,8.55045,8.53695,8.12635,8.4353,8.4493,8.52335,7.742,8.6937
40811,8.8371,8.8301,9.3087,8.71845,9.2231,7.6793,9.41895,9.1314,8.9675,8.6162,8.47705,9.276,8.27275,8.74095,8.37495,8.19035,7.79095,8.2027,8.42365,7.82865,8.90755,8.4536,8.13175,9.1925,7.5973,9.0125,8.1452,9.0508
40814,8.69405,8.4444,8.69795,8.702,8.716,7.2952,8.73475,8.51265,8.6031,8.0297,8.6973,8.5331,8.6417,8.46635,8.7469,8.60455,8.1302,8.41015,8.78065,7.78805,8.31915,8.69645,7.7531,8.57865,8.43795,8.35425,7.36675,8.6657
40817,8.90705,8.23725,7.8424,7.1101,8.38785,7.14015,8.90215,8.87825,8.4197,8.3191,8.0989,8.81315,9.2544,8.2318,8.96985,8.8243,8.17345,7.962,8.07675,7.5861,7.8106,8.00255,8.16865,8.59125,7.7447,8.85235,8.22985,7.6895
40821,9.51075,9.7054,9.69,9.38635,9.55445,8.60005,9.53875,9.34125,9.28745,9.43805,9.5309,9.4333,9.5346,9.37595,9.6555,9.4748,9.47355,9.7126,9.3506,9.23935,9.67065,9.55435,8.5831,9.2676,9.3397,9.63865,8.96555,9.8954
40824,8.3822,8.4256,8.6046,8.3141,8.71815,7.39925,8.55765,8.6801,8.4787,7.80955,8.84225,8.6652,8.59895,8.3293,8.3596,8.12055,7.90365,7.87305,8.8249,7.61665,8.19705,8.4007,7.7602,8.0436,8.4866,8.34995,7.3559,8.6939
40825,7.54325,7.3158,7.50065,8.07275,7.4021,8.35535,7.3299,7.5782,7.6267,7.90215,7.52775,8.2624,7.63455,7.63715,7.5385,7.57105,8.14095,9.46865,7.61055,7.7411,7.53805,7.34405,8.67295,7.5104,8.0953,7.33775,8.33695,7.95355
40827,7.2525,7.277,6.9196,7.557,7.3091,8.1471,7.36885,7.387,7.39555,7.69935,7.63125,7.10415,7.2118,7.19715,7.05675,7.2132,8.51165,7.9617,7.3407,7.59105,7.2945,7.2692,8.4083,7.10515,7.36515,7.2871,7.8899,7.16225
40829,8.90615,8.7909,8.9125,8.25675,9.29725,8.05135,8.9522,8.5154,8.7483,8.21105,8.96155,8.2856,8.7418,8.7466,8.60615,8.5532,8.1081,8.4836,8.6449,7.94835,8.43485,8.90805,8.00525,8.34105,8.4887,9.0298,7.6302,8.75405
40834,7.2389,7.22395,7.1016,7.8276,7.31465,8.17265,7.1529,7.4048,7.3977,7.71045,7.3098,7.3961,7.55005,7.2394,7.1968,7.395,8.1362,8.03615,7.1384,7.39855,7.41195,7.1027,8.36695,7.2582,7.57975,7.3188,7.7282,7.2784
40839,10.02215,10.2075,9.85215,9.94845,10.777,9.8169,10.317,10.4975,10.5445,10.2265,10.829,10.1661,10.0776,10.2715,10.229,10.1329,9.985,10.397,11.0955,10.08955,10.2315,10.3595,9.6661,10.295,10.6625,10.3045,9.8266,10.416
40840,8.6169,8.94455,8.6126,8.7237,8.78005,9.6549,8.4601,8.3386,8.4531,9.50625,8.4896,9.21445,9.0338,8.9857,8.70985,8.9957,9.2011,9.24675,8.85875,9.10295,8.96175,8.21525,10.5618,9.21375,9.0532,9.6549,10.1338,8.57165
40842,9.98925,9.81865,9.9283,9.4608,9.2133,9.5401,9.965,9.61075,9.4965,9.799,8.6164,10.5735,9.7002,10.31,9.58515,9.9886,9.67225,9.80665,9.71915,9.8747,9.0348,9.60465,9.98,9.96905,9.669,9.92015,9.95535,9.8517
40844,7.5787,7.53145,7.58875,8.60745,7.77345,9.9423,7.59055,7.7966,7.8069,8.5353,7.8772,7.66695,7.78895,7.4789,7.7384,7.6323,8.7153,9.0496,7.5318,9.0896,8.58645,7.9784,9.70235,7.70925,8.638,7.56475,9.91375,7.68655
40847,8.9391,8.76305,8.99745,8.9597,8.9677,7.8938,9.16955,9.222,8.73675,8.48475,8.5118,9.07965,8.8298,8.8897,8.89195,8.5274,8.19475,8.6705,8.8053,8.151,8.7626,8.61665,8.48245,9.176,8.7661,8.89765,8.26625,9.02595
40848,7.4073,7.63285,7.5282,7.71075,7.37695,8.3502,7.4534,7.4779,7.4568,7.981,7.3245,7.7108,7.6913,7.5427,7.6437,7.6687,8.17785,8.10505,7.5513,8.08795,7.7059,7.356,8.6834,7.53935,7.83955,7.5503,8.5154,7.34735
40849,6.86915,6.51805,6.75075,7.75215,6.552,8.13315,6.9676,7.11265,6.9693,7.80995,6.76235,7.09625,7.412,6.8077,7.173,6.9216,8.374,8.06565,6.7999,7.52405,7.2599,7.22755,8.5389,7.0183,7.78295,6.5905,8.4361,6.7604
40857,11.6435,11.568,11.458,11.5795,12.306,11.4895,11.844,11.615,11.7495,11.718,12.417,11.4955,11.865,11.599,11.589,11.8545,11.6755,11.569,11.8565,11.4805,12.2075,11.827,11.12,11.2925,11.515,11.567,11.3925,11.413
40861,7.8485,7.52745,7.6732,7.63165,7.83735,7.4345,7.5929,7.635,7.4531,7.70605,7.7092,8.1042,7.66945,8.0109,7.7533,8.2082,7.8487,7.4437,8.6073,7.9366,7.78715,7.8071,7.7719,7.91495,7.3219,8.04285,7.94965,7.9084
40862,10.0749,10.32,10.27765,9.9568,9.48905,10.463,9.4771,9.53775,9.7021,10.6785,8.93415,10.525,9.9822,10.2344,10.2105,10.641,10.3,10.18305,10.202,10.45105,9.6778,10.0828,11.14,9.8486,10.5585,9.73065,11.2105,10.34715
40868,7.9849,8.02225,7.8759,8.05145,8.3018,7.0809,8.15375,8.1657,8.5257,7.56465,8.38805,8.12375,8.3764,8.1618,8.1502,8.11015,7.7451,7.7809,8.3122,7.59785,7.83725,8.3011,7.55415,8.02185,8.116,8.1146,7.35235,8.1
40874,13.882,13.9005,13.3455,13.2145,14.014,13.6755,13.7035,13.74,13.612,13.742,14.3785,13.8485,13.9555,13.8205,13.4555,13.9305,13.6655,13.3695,13.976,13.52,14.3505,13.8225,13.795,13.3675,13.7485,13.9755,13.9555,13.588
40875,7.2497,7.09335,6.81045,7.52875,7.29,8.39425,7.2466,7.33125,7.2706,7.71795,7.30275,7.3085,7.00535,7.1747,6.7798,6.8588,7.72765,7.7019,7.0137,7.8855,7.774,7.42345,8.1294,7.48315,7.6929,7.29425,8.75925,7.2034
40877,8.15435,8.1804,8.10595,8.04545,8.50415,7.3925,8.21345,8.24575,8.81685,8.0108,8.90375,8.50215,8.71235,8.7653,8.34115,8.3472,8.12235,8.3249,8.3487,7.76625,8.26775,8.49355,7.56735,8.13775,8.4492,8.59615,7.87375,8.23415
40882,6.9535,6.87265,6.5978,7.5299,6.95235,7.5928,7.01515,7.19765,7.11475,7.3756,7.25245,7.05955,6.90255,7.0986,6.6647,7.2438,8.00745,7.79225,7.1731,7.5707,7.34515,7.279,7.80375,7.3332,7.5472,6.94025,8.03305,6.92535
40883,8.4636,8.1933,8.47395,7.89725,8.32605,7.56745,8.2195,8.41055,7.92115,8.5416,7.8767,8.7271,8.2241,8.29035,7.95505,8.44565,8.09955,7.80315,8.15495,8.0129,8.14315,8.11545,8.02765,8.3437,8.2427,8.39655,8.14695,8.48665
40886,10.969,10.8945,10.811,11.1725,10.797,10.495,10.9345,11.005,10.9575,10.8765,11.1475,11.4535,11.42,10.9685,10.9605,11.4775,11.2455,11.062,11.262,10.7545,10.8615,11.029,10.891,10.776,11.018,10.861,10.941,10.9445
40896,7.78975,7.5592,7.387,8.2049,7.899,8.723,7.92795,7.9019,7.99495,8.33045,7.985,8.38835,8.00745,7.5011,7.6437,7.5971,8.5014,8.4561,7.62465,8.5739,8.45215,7.75425,9.19275,8.06235,8.42525,7.74735,8.9891,7.77695
40898,7.8116,7.5864,7.60145,7.3586,7.44405,6.61805,8.22115,7.8919,7.87095,7.0138,7.4141,7.9383,7.89835,7.5912,7.0837,7.3389,7.1192,7.09705,7.42155,7.0842,7.24695,7.3505,7.14465,8.12785,6.77825,7.53045,6.74775,8.0706
40900,8.2399,8.39675,8.41385,8.7399,8.27645,9.2614,8.2991,8.50775,8.2868,8.7801,8.17315,8.71495,8.6385,8.4184,8.37135,8.8659,9.00225,8.55205,8.21005,9.085,8.8578,8.22135,9.52965,8.8193,8.7981,8.11915,9.8097,8.52525
40909,6.69845,6.8582,6.30545,7.84765,6.9483,8.6384,7.0733,7.1874,7.71585,7.72475,6.98005,7.4087,7.3253,6.91165,7.04215,6.7563,8.38425,8.75175,7.2943,7.6191,7.53875,7.3881,8.8195,7.23235,8.14315,7.20495,8.9429,7.08455
40921,7.9845,7.9969,8.06945,7.55765,8.2083,7.0824,8.261,8.1678,8.00225,7.5155,8.15935,7.9682,7.3853,7.946,7.7703,7.47335,7.4381,7.7026,7.9875,7.4709,7.7774,8.06245,7.5623,7.9494,7.86335,8.0771,7.38085,8.16185
40925,11.2755,10.2255,10.7955,10.9025,10.261,10.13145,10.6285,10.5695,10.16555,10.2246,10.4835,11.1635,9.6694,10.99,9.87885,11.196,9.73485,10.211,10.3955,10.3095,10.221,11.1125,9.1681,10.1817,9.8204,10.4025,9.9591,10.168
40927,9.76815,9.528,9.557,9.7505,9.68625,8.56425,9.79515,9.691,9.6069,9.05485,9.4826,9.46965,9.39365,9.3268,9.53525,9.24875,9.05855,9.60995,9.3489,9.0067,9.19645,9.39135,8.5677,9.3343,9.4925,9.5254,9.0829,9.64135
40931,9.00155,9.1008,9.2304,9.3114,9.23715,8.37785,9.3701,9.2132,9.2754,8.62875,9.19605,9.3175,9.3763,8.7164,9.45995,9.0583,8.9783,9.3021,9.02795,8.64375,8.9968,9.06025,8.7316,9.0345,9.0604,9.1835,8.5927,9.13285
40932,8.21465,8.37835,8.4944,8.25915,8.3517,7.43875,8.2799,8.2697,8.42495,7.83685,8.59005,8.3111,8.3044,7.8061,8.6946,8.41065,7.86255,8.2588,8.3322,7.94775,7.9979,8.331,7.64385,8.18225,7.93245,8.09315,7.55005,8.21735
40934,8.2954,8.4858,8.425,8.2232,8.5128,7.44085,8.3739,8.60555,8.4615,8.17025,8.52795,8.2903,8.2891,8.48995,8.3708,8.097,7.8767,7.73385,8.5193,7.81875,8.0224,8.204,7.66655,8.375,8.1705,8.40015,7.5606,8.7169
40944,11.0785,11.1895,11.03,10.9925,11.08,10.6445,11.1285,10.9145,11.215,10.866,11.546,10.6435,11.1385,10.8115,11.277,11.085,11.2925,11.237,11.405,10.817,11.2665,11.3615,10.18625,10.8945,11.048,10.82,10.856,11.369
40948,8.325,8.18745,8.4626,7.89365,8.50455,6.82685,8.23205,8.4777,8.1436,8.02125,7.88435,8.6769,8.0958,8.40315,7.92455,8.1222,7.3975,7.47695,8.0864,7.4802,7.672,7.8542,7.45535,8.43745,8.3893,8.3363,7.4201,8.18855
40951,8.01615,7.8386,7.75995,7.82075,7.72935,7.51605,7.7413,7.8392,7.4678,7.30815,7.88435,7.82325,7.1545,7.63535,7.6681,8.0222,7.40525,7.20115,8.03935,7.35565,7.8298,8.22935,7.5697,7.99265,7.8139,7.62285,7.50955,7.66705
40952,7.01225,6.9282,6.6866,8.5901,7.0697,9.55175,7.40675,7.39485,7.6534,8.3646,7.47665,7.2497,7.1931,7.238,7.30095,6.8588,8.95565,9.2659,7.04125,8.33425,7.8874,7.6107,9.5793,7.45935,8.6809,6.7974,9.79525,6.76735
40953,7.3966,7.3127,7.2453,7.82305,7.45785,7.97505,7.4859,7.5993,7.64805,7.5148,7.62735,7.2394,7.48035,7.33885,7.40185,6.9883,7.8515,8.02395,7.4585,7.43245,7.55555,7.4885,8.3471,7.58485,7.93285,7.2153,8.057,7.5815
40955,9.7168,11.214,9.854,10.208,13.268,10.7955,11.1525,11.9235,12.087,12.5355,12.3795,12.2535,8.5172,12.2515,9.7796,8.6741,12.117,10.465,10.2285,11.541,9.06355,8.6514,8.29635,11.8515,11.2185,7.7918,11.0745,7.9931
40956,6.98025,6.81585,6.54575,7.3586,7.0116,8.16815,6.8438,7.04835,6.9083,7.4714,7.09025,7.0869,7.2688,7.0135,6.73445,6.8588,7.569,7.7588,6.82245,7.41375,7.31585,7.2913,8.1396,7.0098,7.6654,6.79565,8.2885,6.67975
40960,6.8587,6.855,6.54575,7.2465,6.9061,7.54785,6.7984,6.9923,6.9868,7.22505,7.0978,7.0324,6.77245,6.87145,6.9205,6.79145,7.45595,7.73105,6.7192,7.19795,7.16725,6.92765,7.861,7.0171,7.38525,6.8758,7.761,6.8805
40961,8.5103,8.4212,8.64855,8.62255,8.8228,8.39575,8.6703,8.8266,8.5599,8.61515,8.5389,8.52,8.44235,8.34065,8.3708,8.2002,8.445,8.704,8.2555,8.0581,8.76405,8.5319,8.7075,8.6464,8.89145,8.731,8.37375,8.63195
40965,7.18135,7.30995,7.0005,9.00465,7.1722,7.9294,7.2308,7.3169,7.092,7.54755,7.28705,7.4088,7.2284,7.39675,6.87325,7.33855,7.71755,7.6308,7.2783,7.6154,7.50825,7.0978,7.94865,6.98255,7.4524,7.2704,8.0948,6.89555
40977,8.51265,8.14375,8.4808,7.867,8.32075,7.52965,7.96625,8.12785,8.07075,7.9123,8.44275,8.4402,7.73295,8.09255,8.06695,8.1426,7.71815,7.71955,8.1181,7.64435,8.1864,7.9746,7.7563,8.0611,8.05415,7.8488,7.77995,8.1882
40979,8.3344,8.8218,8.51515,8.08005,9.1912,7.36285,9.20165,8.54385,8.23195,8.1441,8.4102,8.6464,9.31435,8.22535,8.4067,8.3452,7.90615,7.7066,8.16855,7.82055,8.48325,8.051,7.9345,8.4641,8.90675,8.5879,7.7659,8.91535
40980,8.8468,8.63935,9.0973,8.85335,9.0003,7.71075,8.97445,8.8748,8.7145,8.0591,8.7103,9.20985,8.65465,8.7205,8.5738,8.72815,7.94265,8.63535,8.5517,7.9309,8.79545,8.70495,7.9901,9.1787,8.36755,8.81995,7.9224,9.16035
