ID_REF,GSM313263,GSM313264,GSM313265,GSM313266,GSM313267,GSM313268,GSM313269,GSM313270,GSM313271,GSM313272,GSM313273,GSM313274,GSM313275,GSM313276,GSM313277,GSM313278,GSM313279,GSM313280,GSM313281,GSM313282,GSM313283,GSM313284,GSM313285,GSM313286,GSM313287,GSM313288,GSM313289,GSM313290,GSM313291,GSM313292,GSM313293,GSM313294,GSM313295,GSM313296,GSM313297
37162,7.7246,7.7885,7.78735,8.054,7.95635,7.9755,7.8866,8.1578,8.14985,7.6606,8.43405,7.88425,8.16105,7.7722,8.0915,7.93855,7.75235,8.0282,7.84605,7.97955,7.82675,7.4223,7.73395,8.25095,7.8095,8.03215,7.6489,7.903,7.3027,8.4056,7.9593,7.78685,8.1048,8.4515,8.15445
37163,10.6055,8.4998,8.48735,8.8416,9.3528,9.18525,8.7178,9.39505,8.95645,8.87015,9.28135,8.6544,9.5842,9.28005,9.7293,8.74015,9.6532,8.3484,8.4589,9.08205,9.70005,8.63955,8.6337,9.41,9.3366,8.86845,8.77315,8.8719,8.5448,8.98075,9.3189,9.0898,8.5233,9.06805,9.11795
37164,7.96735,8.12615,8.03835,8.0233,7.8064,7.6048,8.9056,7.73425,7.23075,7.86835,7.3136,7.7203,7.21905,8.62525,7.86175,7.79495,7.69335,7.54875,8.02895,7.35465,7.34495,8.8142,7.99645,8.0175,8.58255,8.1948,7.82775,8.351,8.33845,8.38815,7.9558,8.8422,7.8025,7.86735,7.5893
37167,7.9764,8.70955,8.80075,8.0473,8.11655,7.81955,8.2321,7.98235,8.6831,7.97975,8.42735,7.91465,7.946,7.8175,8.36985,8.54405,8.1391,8.02755,8.31955,8.33395,7.85825,8.52035,8.3309,7.97665,8.1808,7.8538,8.21175,7.80915,8.3543,7.6396,8.11635,7.8717,8.22195,8.6837,7.9896
37168,7.5864,7.9676,8.5461,6.94255,7.60955,6.828,7.9932,7.38645,7.74115,8.2035,7.483,7.37495,6.61635,7.28765,8.21265,7.76065,7.406,7.3671,8.1463,7.03845,7.091,9.21105,8.3643,7.19585,8.14435,7.1614,8.976,6.99095,9.1686,7.8176,7.6457,7.9004,7.64395,6.94545,7.43465
37169,7.8979,8.6702,9.1404,8.0047,8.30995,7.904,8.7702,8.93755,7.975,10.3599,7.4651,7.939,7.1936,8.0304,7.63495,7.76975,8.6435,8.05555,8.3434,7.85975,7.62595,9.91985,8.605,8.0255,8.6503,8.2459,8.81365,8.15175,9.28965,8.3943,7.5459,7.6247,8.2545,7.8397,7.7704
37171,9.392,10.2146,9.93315,9.421,9.4587,9.53335,9.7389,9.6525,10.179,9.19795,10.1791,9.3925,9.3218,9.1328,10.1085,10.1,9.40105,9.83085,9.5817,9.3575,9.15695,9.17945,9.6251,9.2824,9.9521,9.38735,9.47315,9.03735,9.4322,9.62455,9.5047,9.3329,9.8268,10.734,9.4132
37176,8.64775,9.05115,7.692,8.5429,8.97585,9.24125,8.46705,9.22495,9.8037,8.75565,8.8057,9.35585,8.85995,8.67685,9.2232,8.34365,10.6705,9.829,8.65285,8.45525,8.2899,7.1495,8.48525,8.776,8.53435,9.85145,7.89445,8.30995,8.41845,8.8963,9.1125,9.13095,9.18155,9.0586,8.9686
37180,9.10325,9.39565,8.1459,8.71715,9.25835,9.1067,8.40765,9.9157,7.77695,8.9327,9.53715,9.0556,8.6689,9.8823,8.81215,9.1913,8.8863,9.1844,8.79075,11.994,9.5289,7.9188,9.38785,11.2375,9.52925,9.0769,8.5441,9.2044,8.35195,9.35605,9.68775,7.89675,11.3695,9.10955,9.02335
37183,8.3176,7.67885,7.96585,8.20535,7.9883,7.6835,8.6562,7.6034,8.50745,8.06545,7.76865,8.9035,7.76175,8.50115,7.884,8.8463,7.6053,8.5525,8.0896,8.0659,8.4149,8.89265,8.02805,8.6165,8.70085,8.2835,7.9628,8.17885,7.79295,8.4724,8.3735,8.7136,8.32965,8.16835,8.33985
37186,8.1386,7.935,7.88545,7.0977,7.2125,7.01815,7.8862,7.40735,7.2765,7.42295,6.9624,7.19225,6.9477,7.44565,8.00595,7.5294,7.7874,7.15445,7.3133,7.16685,7.0931,9.31745,7.5823,7.32915,8.1853,7.35265,7.8037,7.10375,8.0782,7.20945,7.4928,7.37965,7.1196,7.2431,6.8935
37192,10.15945,9.4848,9.78815,9.412,9.4029,10.029,9.27775,10.2453,9.68975,9.45115,10.8425,10.403,10.7945,9.66765,10.2105,9.6944,10.2221,8.78415,9.1421,9.6581,10.32595,8.3048,10.6855,9.9534,10.0256,9.8022,9.3884,9.4589,9.5041,9.5601,9.63675,9.2067,9.11935,9.43485,9.49385
37195,8.2945,8.16275,7.4212,8.51965,8.32825,8.61245,7.58815,8.91555,8.7332,8.3576,7.7105,8.63795,8.5214,8.24745,7.236,7.659,8.7183,9.41815,8.17165,8.92735,8.26815,6.45155,8.0819,8.3675,7.93155,8.3352,7.21665,8.2533,7.29035,7.7124,8.3524,8.3759,8.61645,8.5134,7.8103
37200,7.47995,7.5777,7.3405,7.84955,8.0672,7.9659,7.47175,7.94855,7.73245,7.872,8.04165,7.78055,8.10725,8.02885,7.6702,7.61245,7.33065,7.99025,8.23035,7.9083,7.663,6.948,7.5156,8.53085,7.6469,8.14185,7.0679,8.0004,7.15685,7.76695,8.0053,7.97435,8.3401,7.85845,8.20235
37202,7.7606,7.9447,7.44435,8.24475,8.51565,8.9375,7.5873,7.8351,8.2209,8.1448,8.40115,7.82455,8.9283,8.30565,7.8628,7.55585,8.0097,8.96565,9.1339,8.14055,8.57225,6.4953,7.50515,8.28425,7.39585,8.60735,8.71315,8.77545,6.98315,8.3009,8.96775,8.3737,9.20635,8.17415,9.3474
37209,7.9277,8.3044,7.6998,7.89705,8.02145,7.7388,7.87955,7.54145,8.01075,7.83545,7.7357,8.4559,7.55905,8.4498,8.18485,8.58375,7.9182,7.93105,7.7036,8.04145,8.1563,8.31915,7.6961,7.98695,8.6214,8.0454,7.3906,8.4659,7.68355,8.59305,8.10725,7.7568,7.93205,8.4367,8.4561
37213,8.25995,7.91625,8.3653,7.3298,7.1458,7.01735,7.69535,8.1703,8.72345,7.99335,6.9654,7.5784,7.1801,7.55675,7.61565,7.5137,7.4027,7.8244,8.25075,8.34885,8.76895,9.1407,8.0195,7.30345,8.2599,7.1651,8.87885,7.2858,8.6278,7.4419,7.5495,7.45785,7.2847,6.73895,7.00175
37224,8.4817,7.2211,7.48065,8.8889,9.46965,7.465,8.29045,9.1686,7.34195,8.1827,6.7825,7.1683,7.40575,9.73855,7.0694,7.82005,7.03595,7.34935,7.6359,7.17565,8.60635,8.7182,8.25665,8.6031,9.28245,8.15395,7.54,8.1216,7.7075,9.3161,7.1113,8.3269,8.18785,8.43095,7.76265
37226,8.788,9.3111,9.02655,9.19525,9.3166,9.31295,8.91335,9.40745,9.92965,9.14555,9.62995,9.0571,9.27765,8.9,8.7724,9.50535,9.118,9.35685,9.5362,9.21555,8.9591,6.99895,8.942,9.25005,9.15875,9.12965,8.9679,8.97155,8.9056,9.39785,9.11335,8.83925,9.3224,10.10175,9.2339
37230,8.62485,8.8439,8.36635,8.8207,9.01135,8.8399,8.62,8.9414,9.46505,8.51325,9.24035,9.0317,9.0083,8.71715,8.74875,9.1496,8.1323,9.1629,8.9606,8.9443,8.7423,7.45725,8.48165,8.8532,9.1754,8.87995,8.25565,8.72675,8.15575,9.14725,8.9486,8.81295,9.1925,9.48475,9.0437
37231,8.0282,8.3227,8.4265,8.3599,8.1779,8.25795,8.49595,8.56665,8.8416,8.40125,8.9365,8.2606,8.4529,8.23945,8.21095,8.3225,8.13715,8.6008,8.7379,8.59925,8.14385,8.02365,8.3744,8.1922,8.756,8.0802,7.97295,8.30825,7.9587,8.83985,8.33945,8.00385,8.49005,8.74195,8.25035
37236,8.5844,9.2004,8.61395,8.5563,9.70315,9.7046,8.5363,9.15535,8.51685,8.58545,7.93215,8.5649,8.26265,9.6579,7.8051,8.4991,8.63095,8.5018,8.79975,8.656,8.1042,8.6433,8.3513,9.0544,8.70185,8.5222,8.3869,9.79035,8.20495,8.82515,8.59535,8.6077,9.2848,9.1802,8.3799
37238,8.5199,8.45865,8.3875,9.29485,8.76885,8.172,8.1213,8.8729,8.7373,8.78925,8.46045,8.43785,8.3254,8.97975,8.353,8.4403,8.44135,8.28235,8.8814,8.69165,8.76225,7.8972,8.22405,8.8512,8.7055,8.42905,8.36815,8.48725,8.40435,8.83885,8.84445,8.7013,8.3897,8.68445,8.74625
37243,8.988,10.887,7.3534,8.8163,8.85775,8.8981,7.76485,9.46875,8.72325,9.1353,10.04,8.04545,8.53405,8.3488,9.4876,7.39815,9.184,8.7822,8.1543,8.78295,9.06725,6.83715,8.66395,9.03855,8.9566,8.6773,8.12325,8.2185,7.3873,9.0193,8.8919,8.6907,8.59205,9.02215,7.9895
37244,8.78575,8.621,8.0988,8.82275,9.12075,8.64525,8.43765,7.95535,8.6206,8.33735,8.46135,8.86405,8.46605,8.92765,7.61585,8.7351,8.66545,8.8578,8.8269,8.3315,9.79685,7.5894,7.9989,8.71075,8.53665,8.81375,9.8186,8.5318,7.34405,8.61595,9.03865,9.14645,8.6843,8.9545,9.2376
37247,8.69245,9.28525,8.8828,8.8409,9.4657,9.3828,9.67245,10.339,9.7369,9.05135,11.2975,10.468,9.4347,10.0461,11.1915,10.9855,9.35345,10.3295,9.52985,8.75465,9.0854,8.9207,9.8256,10.691,9.876,9.79225,8.9737,9.72,9.11535,9.76975,10.509,8.53665,10.6985,9.82125,10.2715
37249,9.33975,10.88,10.5675,9.9914,10.2592,9.7377,11.002,10.536,10.374,10.259,10.8855,10.7925,10.16695,10.35425,10.457,10.8255,10.03245,11.207,11.3045,9.76535,9.42055,10.717,11.072,10.268,11.681,10.28345,9.7608,10.311,10.551,11.0175,9.79305,10.30965,10.323,11.0635,10.09625
37252,10.474,10.6835,9.37555,9.65235,9.8877,9.8991,9.396,9.4021,8.21105,9.73885,9.1594,10.3275,10.21545,9.85515,9.77055,10.6375,9.95845,9.69835,10.651,10.17465,9.44665,8.5699,9.28895,10.0204,9.2753,9.89845,9.7256,9.628,10.1675,10.541,10.4715,10.317,9.7724,9.7394,10.4325
37255,11.9575,11.806,12.5805,12.246,11.776,11.4195,12.2115,11.7755,11.022,12.3605,11.103,12.8255,11.8255,12.2065,11.958,12.7235,10.8645,12.3795,12.2045,12.1395,12.795,12.3545,12.3635,12.33,12.435,12.7275,13.2945,10.9935,12.1805,12.2505,12.846,12.285,12.4135,11.157,12.3275
37256,8.0893,7.52105,7.6713,8.0745,8.1412,8.0633,7.56935,7.5503,8.21875,7.5409,8.70705,7.8352,8.1331,7.79355,8.1661,8.4779,7.45995,8.08765,7.59745,7.92115,7.97395,7.1531,7.43245,7.9013,7.831,7.7521,7.81205,7.80065,7.14585,8.1781,8.17585,8.25085,8.5184,8.46545,8.32635
37260,8.46135,8.39,8.82845,7.2014,7.32145,7.18305,7.91955,7.8003,7.6435,7.8338,6.98215,7.41545,7.13105,7.7785,7.9324,7.94425,7.82675,7.0721,8.1146,7.28215,7.03725,10.0875,8.11975,7.30345,8.87895,7.3383,8.544,7.19175,9.40255,7.7489,7.76965,7.5498,7.12055,6.75515,6.7467
37261,9.5331,9.2431,8.72015,9.815,10.1023,9.1458,9.68045,9.2755,9.8647,9.19795,9.77215,9.2191,9.3253,9.71895,8.42175,9.4422,9.91045,9.6423,9.9481,9.96335,9.82825,9.40735,9.42095,9.04555,9.5605,9.1185,10.066,10.12615,8.96165,8.97505,8.95855,9.08245,9.3756,9.06895,9.30915
37269,9.46115,9.31975,8.7571,9.50645,10.259,9.5538,9.2989,9.39745,9.9187,9.4851,10.1544,9.44745,9.1702,9.5877,8.25995,10.2225,9.7732,10.2735,9.83885,9.71585,9.8012,7.46825,9.24265,10.03475,9.2927,10.305,9.81095,9.2379,8.93385,9.5285,9.5465,9.7651,10.4355,9.6718,9.74355
37273,9.4085,10.6165,10.4485,11.081,10.99,9.44495,12.7385,12.3255,10.489,10.3835,13.223,10.5225,11.165,10.654,14.1825,11.4185,10.9115,12.837,12.762,9.36165,10.4317,13.9115,12.1425,9.68455,14.8755,12.478,9.4499,11.7645,12.0715,13.12,12.241,11.077,11.201,10.294,9.8829
37279,8.83805,8.6396,9.5533,7.38685,7.4962,7.33515,8.24625,8.16465,8.18115,8.05325,6.8838,7.73395,7.4927,7.82925,8.3711,8.24155,8.1784,7.7689,8.755,7.67005,7.39945,10.586,8.69655,7.202,8.95795,7.43425,9.3618,7.3717,10.08435,8.02515,7.93565,7.8331,7.4941,7.01995,7.342
37286,8.2975,8.9515,7.82585,7.78505,8.1631,8.5348,7.8905,8.3934,8.6992,8.26755,9.20465,8.8885,8.18495,7.9967,7.56205,8.75265,8.22235,8.6411,8.1685,8.17765,9.1289,7.6205,7.9472,9.32505,8.4786,8.09015,7.2798,8.18575,8.29055,8.2143,8.71765,8.01265,8.86655,8.36495,8.2731
37287,7.771,7.93705,8.1703,7.112,7.1136,6.965,7.838,7.5427,7.9911,7.78825,6.60455,7.59465,6.77325,7.5383,7.28385,7.4215,7.6571,7.4751,7.98885,7.2212,7.3619,8.55875,7.7526,7.2984,7.88155,7.50415,7.6878,7.7289,8.3935,7.80975,7.2031,7.5616,7.49355,7.01995,7.22835
37288,7.4082,7.6667,8.01315,7.6465,7.699,7.4781,7.85035,7.64875,7.87625,7.342,8.14585,7.7273,7.59875,7.30645,8.31415,8.02285,7.6776,8.1325,7.5611,7.33015,7.41165,7.82345,7.5165,7.4539,7.3537,7.6233,7.43295,7.4115,7.38735,7.35715,7.83075,7.66745,7.91385,8.7373,7.7531
37289,9.8044,7.85695,8.2995,8.95575,8.46975,9.5571,8.3878,8.79445,9.361,9.2653,9.71195,9.5845,9.23785,8.5775,8.63485,9.10045,7.58975,10.0494,9.1576,8.98705,9.65515,7.1423,8.90745,9.62425,7.92735,8.9493,8.58365,8.68415,9.29285,8.9597,9.89795,9.4898,9.98715,9.23265,9.64675
37290,7.95295,7.7969,8.64445,6.7013,6.98805,6.877,7.50055,7.5777,7.11675,7.72695,6.70585,7.1384,6.68965,7.146,7.4673,7.2851,7.12005,6.9695,8.0112,7.018,6.7735,9.2683,7.95645,6.99805,8.28755,6.8678,8.5006,6.91815,9.14435,7.5295,7.39095,7.1858,7.1437,6.47415,6.5233
37291,6.83485,7.1922,7.0967,8.09005,8.14935,8.10315,7.92875,7.48715,7.5516,7.5999,7.8233,7.44495,7.61625,7.76335,8.1834,7.98525,7.32585,6.28415,6.4312,8.0859,7.17845,7.2762,7.43825,8.5885,7.94905,6.65395,7.29375,8.14185,6.5803,8.33605,8.88235,7.81985,6.75755,8.41,6.7711
37293,6.7887,7.36875,7.42855,8.7488,8.1819,8.11215,7.5681,7.62005,7.79825,7.9673,7.681,8.35595,7.4482,8.10425,7.2974,7.8435,7.42165,8.1417,7.74645,7.97075,7.5837,6.8078,7.40475,8.4124,7.38125,8.0441,7.4553,8.84425,6.99895,8.05485,7.98975,7.9725,8.69715,7.94,8.26625
37295,8.2757,9.57195,9.9626,9.2937,8.7246,8.7864,9.8296,8.80905,9.25805,9.29765,9.0793,9.0331,9.3321,9.29375,8.9482,9.2979,9.1799,8.7001,10.16015,9.6896,9.12,9.37335,9.1469,8.9968,9.41855,9.09055,10.00655,9.5015,9.52515,9.70705,9.46755,9.0011,9.25475,8.6749,9.4054
37297,7.5355,7.55145,7.95885,6.91535,7.1382,6.8581,7.2829,7.07825,7.3416,7.2997,6.98215,7.064,6.7271,7.0479,7.2781,7.32415,7.0514,7.28585,7.4298,7.04685,6.95785,8.5175,7.7205,6.9236,7.6029,7.05925,7.75505,7.06755,8.063,7.28845,7.2739,7.09145,6.85955,7.0797,6.70945
37299,8.4173,7.4362,7.3697,8.2782,7.76245,7.9512,7.7025,8.01435,7.52375,7.6919,8.6017,7.76,8.2011,7.8573,7.56535,7.7553,7.5753,7.87995,7.76355,7.68955,8.55255,7.47765,7.8431,8.03215,8.397,7.92335,7.66295,7.77375,7.33915,7.7641,8.18155,7.69605,8.57315,7.74295,7.7399
37303,9.9952,8.7446,7.76775,9.24155,10.692,10.7855,8.14585,10.7005,8.1982,8.52105,8.86365,8.3538,10.311,9.5639,7.3531,8.0177,10.2525,9.13845,8.6116,10.481,10.806,7.19965,11.6765,10.1455,11.1515,9.7922,8.4403,8.1125,7.85005,9.7769,8.55395,9.1251,11.0795,9.88935,9.5302
37313,13.8235,13.7085,14.1495,13.3945,13.818,13.961,13.1475,13.9255,13.313,13.245,12.9045,13.539,13.1005,12.919,13.433,13.516,13.496,13.072,12.6145,13.9275,14.368,14.312,13.279,13.8715,13.32,12.835,12.6655,12.75,12.994,13.071,12.7125,14.7365,14.0845,13.334,13.859
37315,9.57535,10.0213,9.6367,10.658,10.553,10.0022,10.4175,9.9584,9.9729,10.3015,10.2865,10.358,10.2655,10.344,9.46455,10.4145,9.6692,10.5465,9.87805,10.13365,9.7482,8.5127,9.6523,10.1168,10.793,10.253,9.1401,10.1997,9.8927,10.4445,10.2675,10.444,10.388,10.14935,10.129
37323,8.23115,7.68085,6.99315,7.0866,7.2761,6.8753,7.34975,6.98095,7.5419,6.9658,6.9816,7.18825,6.75515,7.3197,7.5444,7.2366,7.4417,7.3437,6.8697,7.0857,7.13405,7.9125,7.0824,7.12965,7.69,7.25305,7.31505,6.9901,7.20795,6.75345,7.3821,7.34125,7.53355,6.8147,6.9147
37325,11.3535,12.417,11.7895,9.79915,13.444,13.025,11.366,13.591,10.5225,12.0785,12.9915,11.919,11.543,13.203,12.271,12.333,12.2885,11.588,10.429,11.0415,11.408,12.6275,10.3846,13.1855,12.217,11.7875,7.0408,12.347,12.4935,12.9205,12.735,12.672,12.8575,11.6455,11.956
37327,8.28335,8.6123,7.8994,8.06275,9.15845,8.83155,8.53995,8.16185,8.48365,8.81365,8.3053,8.657,8.47675,8.37765,8.05555,8.69765,9.26725,8.65715,9.06865,8.721,9.0398,7.8394,8.29025,9.7754,7.97725,8.73925,7.89635,8.3411,8.69585,8.95995,8.49845,9.2226,8.5491,8.2282,8.64665
37329,8.5174,8.93565,8.55825,9.8692,10.14335,9.2797,9.6355,9.01745,10.07255,9.3034,9.86635,9.5514,9.16665,10.03835,10.6045,9.444,9.7944,9.16975,9.3849,9.665,9.38965,7.91725,9.6715,9.29875,9.38205,9.596,9.05515,9.6514,9.03405,10.125,9.1345,9.67405,9.38415,9.7416,10.04615
37332,9.90975,10.7435,11.039,9.8185,10.87,11.341,10.1518,10.3645,11.287,10.0525,11.326,10.579,11.092,10.1248,8.37875,10.7985,10.08445,10.4685,10.703,10.34145,11.3955,8.2602,9.91965,10.8375,10.8595,11.0365,11.077,10.3945,9.2667,9.79075,11.0445,9.95825,10.92,11.0655,10.981
37334,10.0332,10.1012,9.5723,9.6871,10.5385,11.1945,10.602,10.3745,9.28425,10.9,10.22215,10.441,9.97355,10.7755,8.1917,9.7545,9.36535,10.09185,10.723,9.3239,9.64175,9.82185,9.9124,10.6585,10.3095,11.2945,10.2265,10.0873,9.30685,10.8985,10.0513,10.9995,12.0335,10.5275,10.218
37337,7.7104,8.42385,7.92795,7.6395,9.936,9.34245,9.23015,9.90135,9.5684,9.6022,8.46385,9.3025,8.04645,8.4894,9.33845,8.7583,8.1613,9.37325,9.3684,7.52255,10.2185,7.4329,10.46,8.5828,9.9486,9.3853,6.71665,10.14565,7.91215,9.2919,9.3316,9.33285,8.5692,8.47645,9.46035
37339,7.93165,7.84085,7.6712,8.2142,8.32085,8.30735,7.4737,8.52575,8.18855,8.19685,8.37085,8.0799,8.7099,8.13865,7.6858,7.99505,7.5159,8.14285,8.07335,8.4234,8.9397,6.6834,7.7458,8.05985,7.7179,8.35355,7.90555,8.49365,7.2813,8.008,8.43155,7.76475,8.27705,8.37025,8.51215
37342,9.6382,8.62145,8.9073,9.34355,9.61765,10.0888,8.5751,9.6173,9.00075,9.3462,9.1579,9.0823,9.5924,8.57595,8.6927,9.351,9.45585,9.56275,9.13665,9.4379,9.07295,7.6143,8.2508,9.0202,8.37855,8.87745,10.1065,9.19555,8.3538,9.50405,9.6917,8.71395,9.18795,9.1224,9.07485
37346,8.43905,7.546,8.25245,8.63955,8.77025,8.66585,8.1414,7.8237,8.80585,8.2545,8.784,8.8307,8.36755,8.3296,7.77505,8.9731,7.75535,8.6993,8.0853,8.05515,8.1672,7.3535,7.64125,8.06715,7.8842,8.2787,8.0169,8.5741,7.9232,7.9963,8.5986,8.67075,8.51715,8.33585,8.85475
37347,9.6319,8.7957,8.053,9.9514,9.34515,9.7597,9.5538,9.83145,8.5174,9.28065,9.42855,9.57205,9.3483,9.38115,9.0441,9.4239,9.26365,8.9706,9.54605,9.1341,8.87975,10.4305,8.84425,10.32,9.41705,8.99075,9.2123,8.83745,9.40385,10.1516,9.2974,9.87485,9.91055,9.2322,9.9159
37353,8.98475,7.7178,7.8654,8.79505,9.05835,8.9688,8.727,8.3717,8.6622,8.658,8.48705,8.23645,8.37495,8.7221,8.07685,8.6497,9.46165,8.8639,8.7407,9.0646,8.40205,7.5352,8.0932,8.2375,8.30755,7.8965,8.01745,9.1809,8.5146,8.39725,8.12805,8.2893,8.61795,8.3755,8.21215
37356,13.589,12.483,13.3005,13.4705,13.7855,13.4725,13.29,12.3755,12.852,13.09,13.6945,13.2925,12.4695,13.3275,13.213,13.4375,12.221,13.329,12.401,12.444,13.4015,13.448,13.1675,13.5055,12.845,13.139,12.2525,13.298,12.814,13.8,13.509,13.8735,13.747,13.272,13.6505
37358,11.7705,9.22145,8.87035,10.658,10.777,10.912,9.5455,10.303,9.22325,9.4204,9.53965,9.70725,9.3891,9.76935,9.8106,9.901,10.40865,9.58325,9.3837,9.0961,10.857,8.5158,9.5705,9.50195,9.19485,9.3338,10.468,9.194,8.5244,9.59625,10.13295,10.521,9.3759,10.0505,9.5714
37362,8.0612,8.0709,8.2258,9.393,9.0903,8.8437,8.71405,8.8338,9.38545,9.01115,8.38005,8.6688,8.58805,8.91055,8.2779,7.22,8.23155,9.2707,8.92235,8.57785,8.32045,7.7068,8.03525,8.4592,8.8535,8.58515,8.34755,10.01755,9.7361,8.37205,7.76045,8.28475,8.43185,8.9799,9.20285
37365,8.10845,9.0975,8.5896,9.7308,8.18,8.0711,8.343,8.2307,8.58415,7.8824,8.60755,8.9222,8.09435,8.13455,8.5827,8.94095,7.90965,8.17625,8.08775,8.22345,7.92725,8.33285,8.2957,8.12535,8.2532,8.2087,8.13215,7.84285,8.3858,8.45405,8.13915,8.01505,8.30755,8.95815,8.34405
37368,8.72025,7.5818,7.71475,8.5244,8.4421,8.16155,7.8019,8.23285,8.1433,8.25145,8.3985,7.80185,8.48585,7.88215,7.73025,8.16475,8.35495,8.3426,7.91445,8.41375,8.53945,7.2544,7.6657,8.1755,7.93055,7.86545,7.8545,7.90085,7.75055,8.39725,8.27455,8.1329,8.1154,8.40825,8.11515
37374,8.20005,7.9525,8.1509,7.2216,7.43115,7.1167,8.02085,7.21645,7.57185,7.30205,7.4265,7.3024,6.9185,7.4158,8.2298,7.7605,7.4417,7.31645,7.5131,7.1573,7.0837,9.35855,7.74925,7.08855,8.1232,7.27495,7.7988,7.1092,8.28875,6.97205,7.6857,7.48855,7.37125,7.3138,6.97115
37379,11.443,9.4739,9.4148,9.40755,10.634,10.6715,9.66215,10.3395,9.8724,9.72575,9.93385,9.74405,9.767,9.74175,10.772,9.65915,10.356,9.78805,9.4092,9.01735,10.6365,8.25555,9.9901,9.5512,9.65565,9.7158,10.825,9.9551,8.80325,9.8177,10.13425,10.044,9.92385,10.236,9.85895
37382,7.5901,8.06175,7.673,8.719,8.04785,7.78875,8.63795,7.70755,7.9365,8.63365,8.07075,8.42575,7.9987,8.65055,8.14105,8.2649,7.98125,7.48045,7.63275,8.8881,8.60885,7.5249,7.8723,8.36345,7.9618,8.11785,7.8663,8.2302,7.1003,7.988,8.4414,7.141,7.6563,7.74335,8.09345
37384,8.9298,8.16905,8.38495,8.182,8.2049,8.11685,9.50615,7.65215,9.527,8.0147,8.8762,8.5785,7.7445,9.22815,8.27985,8.40895,8.0708,7.69335,8.74225,8.0194,7.78355,8.8749,8.55275,9.4348,7.9503,8.30375,8.3991,8.5638,8.00255,9.1227,7.78175,10.20815,9.7015,8.4959,9.0651
37385,7.92305,7.71295,8.035,7.14765,7.2318,7.17985,7.90545,7.58435,7.40195,7.3485,6.57385,7.2089,7.0573,7.35,7.5916,7.4341,7.58725,7.36375,7.48635,7.27825,7.1716,8.66815,7.5631,7.05015,8.0758,7.08755,7.8303,7.062,8.2715,7.27235,7.46695,7.4314,7.24425,6.9464,7.0325
37386,8.57455,8.87595,8.13175,11.978,8.6997,9.39655,8.89945,8.41155,9.141,8.53085,7.64235,10.30255,8.51225,8.66455,7.1427,7.8079,7.93235,9.00455,9.49345,9.1473,8.6765,8.6782,7.38235,9.60165,7.7934,8.59585,8.41715,10.07,9.0935,9.1316,8.90195,8.963,8.7598,8.4441,8.53575
37388,8.0783,7.75645,7.7954,8.0998,8.30195,7.9142,7.99675,8.0462,8.25535,7.70985,8.5074,7.8231,8.03215,8.2614,7.6759,7.8079,7.59755,8.6598,7.79155,7.9799,7.8852,7.2194,7.8903,8.07295,8.40775,7.975,7.6015,8.17175,7.97175,7.7973,7.974,8.51675,8.3687,7.9369,8.0197
37392,8.04295,8.5347,8.3294,8.05475,8.5997,8.06235,8.44435,7.9114,8.65735,7.97595,8.4497,7.8984,8.5714,8.04715,8.53435,8.4816,8.43205,9.807,7.90955,8.1109,8.0581,8.41435,8.09895,8.0106,8.35835,8.0729,7.87455,8.0414,7.96505,8.0085,7.9614,8.0031,7.98765,8.49235,8.12415
37394,8.3769,8.61195,8.16375,8.78905,9.1012,8.5083,8.3001,8.45815,9.03595,8.40845,8.9637,8.604,8.5947,8.7039,8.2313,8.77785,8.1613,8.62375,8.73455,8.6059,8.66805,7.50105,8.59535,8.5159,8.5063,8.72435,7.95145,8.5028,8.18005,8.7894,8.57465,8.75785,8.3931,9.1895,8.5325
37398,7.7901,8.5001,8.0961,7.8198,7.66985,8.75525,7.7176,8.11065,8.3163,8.04315,8.45515,8.3308,8.5555,8.14585,8.02165,7.8744,8.92845,8.24245,8.78535,8.95915,8.12695,8.05175,8.3595,8.6875,8.0455,8.61675,8.2232,9.2288,8.2224,8.0645,8.02045,8.1487,7.8593,7.75225,7.9699
37401,8.44595,8.4336,9.46265,7.10645,7.43835,7.15185,8.45085,8.0576,7.7989,8.1779,6.80365,7.48845,7.07875,7.6359,8.1924,7.84575,8.07565,7.3387,8.50115,7.34855,7.22955,10.805,8.81605,7.05015,8.85935,7.308,9.20855,7.17075,9.8412,7.65335,7.7668,7.66635,7.31105,6.9464,6.9297
37402,7.68365,7.5792,7.44925,7.80525,7.6915,7.65745,7.20855,7.35345,7.9202,7.13785,8.0881,7.45735,7.7546,7.2101,7.7038,7.73645,7.48655,7.34715,7.08705,7.4132,7.66385,6.59635,7.2773,7.6914,7.12985,7.4673,6.853,7.38755,6.72455,7.10965,7.71265,7.4124,7.5586,8.5248,7.4896
37404,7.76005,8.4024,8.02645,8.3218,8.07355,8.0499,7.61785,7.74255,8.50125,7.7341,8.56285,8.17605,7.90805,8.3049,8.1807,8.5523,7.7607,8.1841,7.988,7.89935,8.29065,7.2244,7.6573,8.0575,7.80535,8.29665,7.2398,8.179,7.3983,8.22135,8.23655,8.59275,8.053,8.92885,8.3653
37405,8.7002,9.4646,8.3429,7.7369,9.1539,9.6672,8.2482,8.92165,7.84475,9.06755,8.86365,9.11815,8.4711,9.4571,10.3555,8.7995,8.81015,8.00315,8.90105,8.4348,8.5887,7.8082,8.8835,8.98285,9.6066,8.97295,8.1548,9.15145,8.7109,8.8502,9.8783,8.6142,9.616,8.7392,10.1038
